branch,file_path,also_appears_in,spreadsheet_row,column,severity,finding
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,5,P,REVIEW,"instrument_description/comments mention coordination/multi-level governance responsibilities, but instrument_type (P)=0.2 is not 0.40 and Col W does not note the coordination aspect alongside a higher-scoring instrument type. Per Rule 11, verify P should be 0.40, or add a note in W justifying the higher score."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,6,G,ERROR,"policy_type (G)=0.2 is not one of the allowed values {0.25, 0.5, 0.75, 1}."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,6,J,WARN,"policy_sectors_list (J) lists 1 sector(s) ('all sectors; fisheries; aquaculture; packaging; plastics; waste management; municipalities; construction; textiles; electronics; food; retail; public procurement; finance'), inconsistent with policy_integration (I)=1.0 bucket. Recount sectors or adjust I."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,6,L,ERROR,"policy_lifecycle_phases_list (L) contains 'use/consumption', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,6,L,ERROR,"policy_lifecycle_phases_list (L) contains 'end-of-life', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,6,L,ERROR,"policy_lifecycle_phases_list (L) contains 'litter/pollution', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,6,L,WARN,"policy_lifecycle_phases_list (L) lists 6 phase(s), inconsistent with policy_circularity (K)=1.0 bucket."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,6,O,ERROR,policy_score (O)=0.58 does not equal (G+I+K+M)/4 = (0.2+1.0+1.0+0.5)/4 = 0.675.
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,7,G,ERROR,"policy_type (G)=0.2 is not one of the allowed values {0.25, 0.5, 0.75, 1}."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,7,J,WARN,"policy_sectors_list (J) lists 1 sector(s) ('all sectors; fisheries; aquaculture; packaging; plastics; waste management; municipalities; construction; textiles; electronics; food; retail; public procurement; finance'), inconsistent with policy_integration (I)=1.0 bucket. Recount sectors or adjust I."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,7,L,ERROR,"policy_lifecycle_phases_list (L) contains 'use/consumption', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,7,L,ERROR,"policy_lifecycle_phases_list (L) contains 'end-of-life', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,7,L,ERROR,"policy_lifecycle_phases_list (L) contains 'litter/pollution', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,7,L,WARN,"policy_lifecycle_phases_list (L) lists 6 phase(s), inconsistent with policy_circularity (K)=1.0 bucket."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,7,O,ERROR,policy_score (O)=0.58 does not equal (G+I+K+M)/4 = (0.2+1.0+1.0+0.5)/4 = 0.675.
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,7,Q,ERROR,"instrument_lifecycle_stage (Q)='Litter/Pollution' is not one of the allowed title-case values ['Consumption', 'End of life', 'Environmental leakage', 'Production', 'Recycling', 'Waste management'] (Rule 4)."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,7,V,ERROR,instrument_score (V)=0.475 does not equal S×(P+T)/2 = 0.0×(0.2+0.75)/2 = 0.000.
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,7,S,REVIEW,"instrument_in_force (S)=0, but the description/implementation text contains mandatory language ('shall' / 'must' / 'is prohibited') with no enabling-power language. Per Rule 12, re-check whether S should be 1."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,8,G,ERROR,"policy_type (G)=0.2 is not one of the allowed values {0.25, 0.5, 0.75, 1}."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,8,J,WARN,"policy_sectors_list (J) lists 1 sector(s) ('all sectors; fisheries; aquaculture; packaging; plastics; waste management; municipalities; construction; textiles; electronics; food; retail; public procurement; finance'), inconsistent with policy_integration (I)=1.0 bucket. Recount sectors or adjust I."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,8,L,ERROR,"policy_lifecycle_phases_list (L) contains 'use/consumption', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,8,L,ERROR,"policy_lifecycle_phases_list (L) contains 'end-of-life', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,8,L,ERROR,"policy_lifecycle_phases_list (L) contains 'litter/pollution', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,8,L,WARN,"policy_lifecycle_phases_list (L) lists 6 phase(s), inconsistent with policy_circularity (K)=1.0 bucket."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,8,O,ERROR,policy_score (O)=0.58 does not equal (G+I+K+M)/4 = (0.2+1.0+1.0+0.5)/4 = 0.675.
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,8,Q,ERROR,"instrument_lifecycle_stage (Q)='End-of-life' is not one of the allowed title-case values ['Consumption', 'End of life', 'Environmental leakage', 'Production', 'Recycling', 'Waste management'] (Rule 4)."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,8,V,ERROR,instrument_score (V)=0.475 does not equal S×(P+T)/2 = 0.0×(0.2+0.75)/2 = 0.000.
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,8,S,REVIEW,"instrument_in_force (S)=0, but the description/implementation text contains mandatory language ('shall' / 'must' / 'is prohibited') with no enabling-power language. Per Rule 12, re-check whether S should be 1."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,9,G,ERROR,"policy_type (G)=0.2 is not one of the allowed values {0.25, 0.5, 0.75, 1}."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,9,J,WARN,"policy_sectors_list (J) lists 1 sector(s) ('all sectors; fisheries; aquaculture; packaging; plastics; waste management; municipalities; construction; textiles; electronics; food; retail; public procurement; finance'), inconsistent with policy_integration (I)=1.0 bucket. Recount sectors or adjust I."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,9,L,ERROR,"policy_lifecycle_phases_list (L) contains 'use/consumption', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,9,L,ERROR,"policy_lifecycle_phases_list (L) contains 'end-of-life', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,9,L,ERROR,"policy_lifecycle_phases_list (L) contains 'litter/pollution', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,9,L,WARN,"policy_lifecycle_phases_list (L) lists 6 phase(s), inconsistent with policy_circularity (K)=1.0 bucket."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,9,O,ERROR,policy_score (O)=0.58 does not equal (G+I+K+M)/4 = (0.2+1.0+1.0+0.5)/4 = 0.675.
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,9,V,ERROR,instrument_score (V)=0.475 does not equal S×(P+T)/2 = 0.0×(0.2+0.75)/2 = 0.000.
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,10,G,ERROR,"policy_type (G)=0.2 is not one of the allowed values {0.25, 0.5, 0.75, 1}."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,10,J,WARN,"policy_sectors_list (J) lists 1 sector(s) ('all sectors; fisheries; aquaculture; packaging; plastics; waste management; municipalities; construction; textiles; electronics; food; retail; public procurement; finance'), inconsistent with policy_integration (I)=1.0 bucket. Recount sectors or adjust I."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,10,L,ERROR,"policy_lifecycle_phases_list (L) contains 'use/consumption', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,10,L,ERROR,"policy_lifecycle_phases_list (L) contains 'end-of-life', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,10,L,ERROR,"policy_lifecycle_phases_list (L) contains 'litter/pollution', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,10,L,WARN,"policy_lifecycle_phases_list (L) lists 6 phase(s), inconsistent with policy_circularity (K)=1.0 bucket."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,10,O,ERROR,policy_score (O)=0.58 does not equal (G+I+K+M)/4 = (0.2+1.0+1.0+0.5)/4 = 0.675.
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,10,Q,ERROR,"instrument_lifecycle_stage (Q)='Litter/Pollution' is not one of the allowed title-case values ['Consumption', 'End of life', 'Environmental leakage', 'Production', 'Recycling', 'Waste management'] (Rule 4)."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,10,V,ERROR,instrument_score (V)=0.35 does not equal S×(P+T)/2 = 0.0×(0.2+0.5)/2 = 0.000.
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,11,G,ERROR,"policy_type (G)=0.2 is not one of the allowed values {0.25, 0.5, 0.75, 1}."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,11,J,WARN,"policy_sectors_list (J) lists 1 sector(s) ('all sectors; fisheries; aquaculture; packaging; plastics; waste management; municipalities; construction; textiles; electronics; food; retail; public procurement; finance'), inconsistent with policy_integration (I)=1.0 bucket. Recount sectors or adjust I."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,11,L,ERROR,"policy_lifecycle_phases_list (L) contains 'use/consumption', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,11,L,ERROR,"policy_lifecycle_phases_list (L) contains 'end-of-life', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,11,L,ERROR,"policy_lifecycle_phases_list (L) contains 'litter/pollution', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,11,L,WARN,"policy_lifecycle_phases_list (L) lists 6 phase(s), inconsistent with policy_circularity (K)=1.0 bucket."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,11,O,ERROR,policy_score (O)=0.58 does not equal (G+I+K+M)/4 = (0.2+1.0+1.0+0.5)/4 = 0.675.
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,11,Q,ERROR,"instrument_lifecycle_stage (Q)='End-of-life' is not one of the allowed title-case values ['Consumption', 'End of life', 'Environmental leakage', 'Production', 'Recycling', 'Waste management'] (Rule 4)."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,11,V,ERROR,instrument_score (V)=0.475 does not equal S×(P+T)/2 = 0.0×(0.2+0.75)/2 = 0.000.
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,12,G,ERROR,"policy_type (G)=0.2 is not one of the allowed values {0.25, 0.5, 0.75, 1}."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,12,J,WARN,"policy_sectors_list (J) lists 1 sector(s) ('all sectors; fisheries; aquaculture; packaging; plastics; waste management; municipalities; construction; textiles; electronics; food; retail; public procurement; finance'), inconsistent with policy_integration (I)=1.0 bucket. Recount sectors or adjust I."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,12,L,ERROR,"policy_lifecycle_phases_list (L) contains 'use/consumption', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,12,L,ERROR,"policy_lifecycle_phases_list (L) contains 'end-of-life', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,12,L,ERROR,"policy_lifecycle_phases_list (L) contains 'litter/pollution', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,12,L,WARN,"policy_lifecycle_phases_list (L) lists 6 phase(s), inconsistent with policy_circularity (K)=1.0 bucket."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,12,O,ERROR,policy_score (O)=0.58 does not equal (G+I+K+M)/4 = (0.2+1.0+1.0+0.5)/4 = 0.675.
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,12,Q,ERROR,"instrument_lifecycle_stage (Q)='End-of-life' is not one of the allowed title-case values ['Consumption', 'End of life', 'Environmental leakage', 'Production', 'Recycling', 'Waste management'] (Rule 4)."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,13,G,ERROR,"policy_type (G)=0.2 is not one of the allowed values {0.25, 0.5, 0.75, 1}."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,13,J,WARN,"policy_sectors_list (J) lists 1 sector(s) ('all sectors; fisheries; aquaculture; packaging; plastics; waste management; municipalities; construction; textiles; electronics; food; retail; public procurement; finance'), inconsistent with policy_integration (I)=1.0 bucket. Recount sectors or adjust I."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,13,L,ERROR,"policy_lifecycle_phases_list (L) contains 'use/consumption', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,13,L,ERROR,"policy_lifecycle_phases_list (L) contains 'end-of-life', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,13,L,ERROR,"policy_lifecycle_phases_list (L) contains 'litter/pollution', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,13,L,WARN,"policy_lifecycle_phases_list (L) lists 6 phase(s), inconsistent with policy_circularity (K)=1.0 bucket."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,13,O,ERROR,policy_score (O)=0.58 does not equal (G+I+K+M)/4 = (0.2+1.0+1.0+0.5)/4 = 0.675.
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,13,Q,ERROR,"instrument_lifecycle_stage (Q)='Litter/Pollution' is not one of the allowed title-case values ['Consumption', 'End of life', 'Environmental leakage', 'Production', 'Recycling', 'Waste management'] (Rule 4)."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,13,V,ERROR,instrument_score (V)=0.35 does not equal S×(P+T)/2 = 0.0×(0.2+0.5)/2 = 0.000.
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,14,G,ERROR,"policy_type (G)=0.2 is not one of the allowed values {0.25, 0.5, 0.75, 1}."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,14,J,WARN,"policy_sectors_list (J) lists 1 sector(s) ('all sectors; fisheries; aquaculture; packaging; plastics; waste management; municipalities; construction; textiles; electronics; food; retail; public procurement; finance'), inconsistent with policy_integration (I)=1.0 bucket. Recount sectors or adjust I."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,14,L,ERROR,"policy_lifecycle_phases_list (L) contains 'use/consumption', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,14,L,ERROR,"policy_lifecycle_phases_list (L) contains 'end-of-life', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,14,L,ERROR,"policy_lifecycle_phases_list (L) contains 'litter/pollution', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,14,L,WARN,"policy_lifecycle_phases_list (L) lists 6 phase(s), inconsistent with policy_circularity (K)=1.0 bucket."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,14,O,ERROR,policy_score (O)=0.58 does not equal (G+I+K+M)/4 = (0.2+1.0+1.0+0.5)/4 = 0.675.
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,15,G,ERROR,"policy_type (G)=0.2 is not one of the allowed values {0.25, 0.5, 0.75, 1}."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,15,J,WARN,"policy_sectors_list (J) lists 1 sector(s) ('all sectors; fisheries; aquaculture; packaging; plastics; waste management; municipalities; construction; textiles; electronics; food; retail; public procurement; finance'), inconsistent with policy_integration (I)=1.0 bucket. Recount sectors or adjust I."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,15,L,ERROR,"policy_lifecycle_phases_list (L) contains 'use/consumption', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,15,L,ERROR,"policy_lifecycle_phases_list (L) contains 'end-of-life', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,15,L,ERROR,"policy_lifecycle_phases_list (L) contains 'litter/pollution', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,15,L,WARN,"policy_lifecycle_phases_list (L) lists 6 phase(s), inconsistent with policy_circularity (K)=1.0 bucket."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,15,O,ERROR,policy_score (O)=0.58 does not equal (G+I+K+M)/4 = (0.2+1.0+1.0+0.5)/4 = 0.675.
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,15,Q,ERROR,"instrument_lifecycle_stage (Q)='End-of-life' is not one of the allowed title-case values ['Consumption', 'End of life', 'Environmental leakage', 'Production', 'Recycling', 'Waste management'] (Rule 4)."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,15,V,ERROR,instrument_score (V)=0.475 does not equal S×(P+T)/2 = 0.0×(0.2+0.75)/2 = 0.000.
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,16,G,ERROR,"policy_type (G)=0.2 is not one of the allowed values {0.25, 0.5, 0.75, 1}."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,16,J,WARN,"policy_sectors_list (J) lists 1 sector(s) ('all sectors; fisheries; aquaculture; packaging; plastics; waste management; municipalities; construction; textiles; electronics; food; retail; public procurement; finance'), inconsistent with policy_integration (I)=1.0 bucket. Recount sectors or adjust I."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,16,L,ERROR,"policy_lifecycle_phases_list (L) contains 'use/consumption', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,16,L,ERROR,"policy_lifecycle_phases_list (L) contains 'end-of-life', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,16,L,ERROR,"policy_lifecycle_phases_list (L) contains 'litter/pollution', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,16,L,WARN,"policy_lifecycle_phases_list (L) lists 6 phase(s), inconsistent with policy_circularity (K)=1.0 bucket."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,16,O,ERROR,policy_score (O)=0.58 does not equal (G+I+K+M)/4 = (0.2+1.0+1.0+0.5)/4 = 0.675.
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,17,G,ERROR,"policy_type (G)=0.2 is not one of the allowed values {0.25, 0.5, 0.75, 1}."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,17,J,WARN,"policy_sectors_list (J) lists 1 sector(s) ('all sectors; fisheries; aquaculture; packaging; plastics; waste management; municipalities; construction; textiles; electronics; food; retail; public procurement; finance'), inconsistent with policy_integration (I)=1.0 bucket. Recount sectors or adjust I."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,17,L,ERROR,"policy_lifecycle_phases_list (L) contains 'use/consumption', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,17,L,ERROR,"policy_lifecycle_phases_list (L) contains 'end-of-life', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,17,L,ERROR,"policy_lifecycle_phases_list (L) contains 'litter/pollution', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,17,L,WARN,"policy_lifecycle_phases_list (L) lists 6 phase(s), inconsistent with policy_circularity (K)=1.0 bucket."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,17,O,ERROR,policy_score (O)=0.58 does not equal (G+I+K+M)/4 = (0.2+1.0+1.0+0.5)/4 = 0.675.
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,18,G,ERROR,"policy_type (G)=0.2 is not one of the allowed values {0.25, 0.5, 0.75, 1}."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,18,J,WARN,"policy_sectors_list (J) lists 1 sector(s) ('all sectors; fisheries; aquaculture; packaging; plastics; waste management; municipalities; construction; textiles; electronics; food; retail; public procurement; finance'), inconsistent with policy_integration (I)=1.0 bucket. Recount sectors or adjust I."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,18,L,ERROR,"policy_lifecycle_phases_list (L) contains 'use/consumption', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,18,L,ERROR,"policy_lifecycle_phases_list (L) contains 'end-of-life', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
cursor/4p-index-handlingsplan-sirkulaer-65aa,4P_Index_Handlingsplan_Sirkulaer.xlsx,,18,L,ERROR,"policy_lifecycle_phases_list (L) contains 'litter/pollution', not one of the 5 allowed phases (production, consumption, recycling, disposal, environmental leakage)."
